Timestamp,Are you employed?,What is your job?,How many people are in your house?,What is your personal income?,What is your total household income?,What categories of income do you currently have?,If u said other please mention what it was,Do you have a vehicle/s?,Do you live alone and cover your own expenses?,"If you live alone, How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly","If you live alone, How much do you spend on basic needs monthly?",If you live with family How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly,If you live with family How much do you spend on basic needs monthly?,Do you have any issues in handling your income and expenses? If so please mention. ,How much do you save monthly?,How much do you want to save monthly ( could be different from what you actually save),Age,Savings_Ratio,financial_priority,detailed_advice,Unnamed: 21,Risk_proxy_returns,Investment type,Advice 1,Advice 2,Advice 3
04/01/2025 22:47,1,Receptionist,3,1500000,1500000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,216000.0,190500.0,No,1093500,65 000,47,72.9,General Finance,Consult a financial advisor,,2.6900369,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Automate savings to avoid lifestyle inflation.,"Avoid risky investments and save instead (e.g., stock market due to volatility).",Liquid savings: Keep 6 months’ expenses in a savings account for emergencies.
30/12/2024 12:44,1,Key Account Manager,2,140000,240000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,50000.0,73000.0,No,117000,"50,000",23,48.75,General Finance,Consult a financial advisor,,0.951219512,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save for a degree/ masters (coding, freelancing courses) to boost income long-term.",Avoid impulsive spending on gadgets; prioritize small emergency funds.,"Invest in short-term fixed deposits (e.g., HNB or Seylan Bank)."
10/01/2025 19:40,1,Forman (Government),2,180000,350000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,65000.0,165500.0,No,119500,100000,28,34.14285714,General Finance,Consult a financial advisor,,0.518438178,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Grow emergency savings (3–6 months of expenses).,Automate savings to avoid lifestyle inflation.,Save to prepay mortgages to reduce liabilities.
04/01/2025 23:53,1,Secretary,3,150000,160000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",Graphic design gigs,No,no,,,20000.0,131500.0,No,8500,30000,33,5.3125,General Finance,Consult a financial advisor,,0.056105611,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",Grow emergency savings (3–6 months of expenses).,Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
30/12/2024 12:59,1,HR Manager,3,130000,160000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,17500.0,130500.0,No,12000,"85,000",50,7.5,General Finance,Consult a financial advisor,,0.081081081,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Stay active to reduce healthcare costs.,Free public healthcare: Use government clinics to avoid private hospital costs.,Save in senior citizen FDs for higher interest rates.
30/12/2024 12:44,1,Sales representative,2,130000,200000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,72000.0,67500.0,No,60500,40 000,48,30.25,General Finance,Consult a financial advisor,,0.433691756,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Boost retirement contributions,Open a low-risk fixed deposit (common in Sri Lankan banks like NSB or commercial banks).,Liquid savings: Keep 6 months’ expenses in a savings account for emergencies.
30/12/2024 12:37,1,mason,3,130000,500000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,58000.0,262500.0,No,179500,80 000,41,35.9,General Finance,Consult a financial advisor,,0.560062402,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Grow emergency savings (3–6 months of expenses).,Automate savings to avoid lifestyle inflation.,Allocate 20% to foreign currency FD (USD/EUR).
30/12/2024 12:48,1,Housewife,5,160000,280000,Salary,pension,Yes,no,,,52000.0,220000.0,No,8000,65000,28,2.857142857,General Finance,Consult a financial advisor,,0.029411765,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",Grow emergency savings (3–6 months of expenses).,Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
27/12/2024 19:58,1,Banking officer,4,170000,270000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,74000.0,193500.0,No,2500,100000,30,0.925925926,General Finance,Consult a financial advisor,,0.009345794,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",2–3 months a year to ban non-essential purchases.,Buy groceries in bulk with neighbours/friends and split costs—saves on unit price.,"Grow a home garden to reduce food costs or collect free seasonal produce (jackfruit, coconuts) from public spaces."
30/12/2024 12:23,1,Postmaster,2,125000,260000,"Salary, Investments, Self-owned business",pension,Yes,no,,,76000.0,155000.0,No,29000,75000,44,11.15384615,General Finance,Consult a financial advisor,,0.125541126,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Grow emergency savings (3–6 months of expenses).,Save to prepay mortgages to reduce liabilities.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
04/01/2025 23:10,1,Receptionist,4,160000,170000,"Salary, Pension",,Yes,no,,,14500.0,121500.0,No,34000,65000,53,20.0,General Finance,Consult a financial advisor,,0.25,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.,Boost retirement contributions,Free public healthcare: Use government clinics to avoid private hospital costs.
10/01/2025 19:40,1,General manager,4,150000,180000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,39000.0,124000.0,No,17000,250000,57,9.444444444,General Finance,Consult a financial advisor,,0.104294479,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Free public healthcare: Use government clinics to avoid private hospital costs.,"Shift savings to senior citizen savings schemes (e.g., NSB).",Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.
04/01/2025 23:06,1,Senior insurance Executive,4,75000,150000,"Salary, Freelancing",pension,Yes,no,,,37500.0,97000.0,No,15500,180000,24,10.33333333,General Finance,Consult a financial advisor,,0.115241636,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits","Save for short-term goals (e.g., education, relocation).",Start a retirement fund (EPF/ETF) early for compound growth.,"Monetize hobbies (e.g., crafting, tutoring) for extra income and save this income."
30/12/2024 12:59,1,Doctor,3,150000,600000,"Salary, Investments",pension,Yes,no,,,49000.0,216000.0,No,335000,"80,000",42,55.83333333,General Finance,Consult a financial advisor,,1.264150943,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Grow emergency savings (3–6 months of expenses).,Automate savings to avoid lifestyle inflation.,Allocate 20% to foreign currency FD (USD/EUR).
30/12/2024 12:34,1,Maintenance Engineer,3,70000,1800000,"Salary, Investments, Self-owned business",,Yes,no,,,117000.0,207000.0,No,1476000,30 000,41,82.0,General Finance,Consult a financial advisor,,4.555555556,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Automate savings to avoid lifestyle inflation.,"Avoid risky investments and save instead (e.g., stock market due to volatility).",Liquid savings: Keep 6 months’ expenses in a savings account for emergencies.
30/12/2024 12:44,1,Warehouse Manager,4,75000,210000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,22000.0,153000.0,No,35000,20000,56,16.66666667,General Finance,Consult a financial advisor,,0.2,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Shift savings to senior citizen savings schemes (e.g., NSB).",Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.,Free public healthcare: Use government clinics to avoid private hospital costs.
30/12/2024 12:44,1,Make-Up Artist,3,140000,300000,"Salary, Investments, Rental income",pension,Yes,no,,,80000.0,201000.0,No,19000,"85,000",26,6.333333333,General Finance,Consult a financial advisor,,0.067615658,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits","Save for marriage, children, or housing.",Avoid high-interest debt/ loan sharks (common in informal lending).,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
30/12/2024 12:48,1,General manager,4,15000,160000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,27500.0,125000.0,No,7500,65000,27,4.6875,General Finance,Consult a financial advisor,,0.049180328,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Grow emergency savings (3–6 months of expenses).,Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
30/12/2024 12:34,1,Store keeper,2,140000,180000,"Freelancing, Brand endorsements",pension,Yes,no,,,33500.0,67500.0,No,79000,300 000,30,43.88888889,General Finance,Consult a financial advisor,,0.782178218,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",Grow emergency savings (3–6 months of expenses).,Buy discounted items as much as possible,Avoid impulsive spending on gadgets; prioritize small emergency funds.
04/01/2025 23:10,1,Tyre Fitter,4,140000,220000,"Salary, Self-owned business",,Yes,no,,,52000.0,91000.0,yes,77000,75000,53,35.0,General Finance,Consult a financial advisor,,0.538461538,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Boost retirement contributions,Open a low-risk fixed deposit (common in Sri Lankan banks like NSB or commercial banks).,Liquid savings: Keep 6 months’ expenses in a savings account for emergencies.
29/12/2024 17:15,1,Internal Auditor,2,160000,200000,"Freelancing, Brand endorsements",pension,Yes,no,,,54000.0,59500.0,No,86500,80 000,47,43.25,General Finance,Consult a financial advisor,,0.762114537,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Boost retirement contributions,Open a low-risk fixed deposit (common in Sri Lankan banks like NSB or commercial banks).,Liquid savings: Keep 6 months’ expenses in a savings account for emergencies.
04/01/2025 22:30,1,Sound Engineer,4,200000,200000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,43000.0,110000.0,No,47000,"90,000",30,23.5,General Finance,Consult a financial advisor,,0.307189542,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver","Save to build income diversity (side hustles, freelancing, or overseas jobs).",Avoid impulsive spending on gadgets; prioritize small emergency funds.,Buy discounted items as much as possible
04/01/2025 22:47,1,Draftsperson,4,130000,150000,"Salary, Pension",pension,Yes,no,,,10000.0,126500.0,No,13500,"150,000",52,9.0,General Finance,Consult a financial advisor,,0.098901099,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Stay active to reduce healthcare costs.,Free public healthcare: Use government clinics to avoid private hospital costs.,Save in senior citizen FDs for higher interest rates.
29/12/2024 17:15,1,Window Dresser,4,130000,300000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,42000.0,162500.0,No,95500,60000,41,31.83333333,General Finance,Consult a financial advisor,,0.466992665,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Second-hand purchases: Buy refurbished phones/electronics on Kapruka or Facebook Marketplace.,Grow emergency savings (3–6 months of expenses).,Save to prepay mortgages to reduce liabilities.
30/12/2024 12:44,0,,3,150000,250000,"Salary, Business profits",pension,Yes,no,,,15000.0,215000.0,No,20000,"90,000",45,8.0,General Finance,Consult a financial advisor,,0.086956522,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Grow emergency savings (3–6 months of expenses).,Save to prepay mortgages to reduce liabilities.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
30/12/2024 12:23,1,Designer,3,15000,200000,"Salary, Investments, Self-owned business",pension,Yes,no,,,17000.0,153500.0,No,29500,80000,25,14.75,General Finance,Consult a financial advisor,,0.173020528,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save for short-term goals (e.g., education, relocation).",Start a retirement fund (EPF/ETF) early for compound growth.,"Monetize hobbies (e.g., crafting, tutoring) for extra income and save this income."
04/01/2025 22:30,1,Buying Agent,4,75000,220000,"Salary, Commission, Investments",,No,no,,,53000.0,159500.0,No,7500,25 000,25,3.409090909,General Finance,Consult a financial advisor,,0.035294118,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules","Save for short-term goals (e.g., education, relocation).","Start an emergency fund. Aim for 1–3 months of expenses (even LKR 50,000 can prevent borrowing during crises).","Repair, don’t replace: Fix appliances/clothing instead of buying new ones."
14/12/2024 15:47,1,Supervisor,3,35000,200000,"Salary, Self-owned business",,Yes,no,,,45000.0,133500.0,No,21500,25 000,38,10.75,General Finance,Consult a financial advisor,,0.120448179,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",Grow emergency savings (3–6 months of expenses).,Save to prepay mortgages to reduce liabilities.,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
04/01/2025 22:30,1,Designer,2,130000,190000,"Salary, Investments, Self-owned business",pension,No,no,,,45000.0,117000.0,No,28000,65000,33,14.73684211,General Finance,Consult a financial advisor,,0.172839506,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner","Save for marriage, children, or housing.",Avoid high-interest debt/ loan sharks (common in informal lending).,"Save to build income diversity (side hustles, freelancing, or overseas jobs)."
04/01/2025 23:39,1,Chemical Engineer,2,130000,240000,"Salary, Investments, Self-owned business",pension,No,no,,,77000.0,131500.0,No,31500,"85,000",54,13.125,General Finance,Consult a financial advisor,,0.151079137,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.,Boost retirement contributions,Free public healthcare: Use government clinics to avoid private hospital costs.
04/01/2025 23:53,1,Supervisor,3,80000,140000,"Salary, Commission, Investments",pension,No,no,,,27500.0,86000.0,No,26500,400000,56,18.92857143,General Finance,Consult a financial advisor,,0.233480176,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",Free public healthcare: Use government clinics to avoid private hospital costs.,"Shift savings to senior citizen savings schemes (e.g., NSB).",Save and keep 1–2 years of expenses in cash/cash equivalents for emergencies.
