Timestamp,Are you employed?,What is your job?,How many people are in your house?,What is your personal income?,What is your total household income?,What categories of income do you currently have?,If u said other please mention what it was,Do you have a vehicle/s?,Do you live alone and cover your own expenses?,"If you live alone, How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly","If you live alone, How much do you spend on basic needs monthly?",If you live with family How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly,If you live with family How much do you spend on basic needs monthly?,Do you have any issues in handling your income and expenses? If so please mention. ,How much do you save monthly?,How much do you want to save monthly ( could be different from what you actually save),Age,Savings_Ratio,financial_priority,detailed_advice,Unnamed: 21,Risk_proxy_returns,Investment type,unwanted_spending,basic_needs,WMI,FRF,DSE,CFH
04/01/2025 22:47,1,Sales Manager,3,160000,400000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,83000.0,232000.0,No,85000,65000,47,21.25,General Finance,Consult a financial advisor,0.0,0.26984127,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",83000.0,232000.0,0.011206076104721175,0.42049463190054664,6.297670034669524e-07,38393.49238406803
10/01/2025 19:40,1,assistant ,2,120000,160000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,20000.0,135500.0,No,4500,"90,000",52,2.8125,General Finance,Consult a financial advisor,0.0,0.028938907,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",20000.0,135500.0,0.0019976528828072842,0.3618313765383852,3.977464488275783e-06,192.8685382252228
04/01/2025 23:39,1,Deputy Shop Manager,4,120000,170000,"Salary, Commission",pension,No,no,0.0,0.0,26500.0,105500.0,No,38000,60000,56,22.35294118,General Finance,Consult a financial advisor,0.0,0.287878788,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",26500.0,105500.0,0.009114396397716742,0.43195262598948875,1.428828453191943e-06,14158.817765040563
30/12/2024 12:44,1,senior chemist,2,150000,170000,"Salary, Pension",,Yes,no,0.0,0.0,25000.0,90500.0,No,54500,500000,59,32.05882353,General Finance,Consult a financial advisor,0.0,0.471861472,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",25000.0,90500.0,0.018931387014021073,0.4674969493992712,1.7563845352791538e-06,34945.72912501605
30/12/2024 13:03,1,Customer Rel. Manager,3,180000,180000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,25500.0,150000.0,No,4500,"60,000",39,2.5,General Finance,Consult a financial advisor,0.0,0.025641026,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",25500.0,150000.0,0.0008649834755090444,0.32143915292031827,4.365996277206527e-06,161.29269432364748
30/12/2024 13:03,1,Structural design engineer,2,160000,180000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,0.0,0.0,20500.0,94500.0,No,65000,20000,21,36.11111111,General Finance,Consult a financial advisor,0.0,0.565217391,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",20500.0,94500.0,0.01858709234643939,0.35518554225858245,1.004610807346824e-05,32383.181295331102
30/12/2024 12:37,0,,2,500000,500000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,80000.0,245500.0,No,174500,"140,000",49,34.9,General Finance,Consult a financial advisor,0.0,0.53609831,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",80000.0,245500.0,0.010932553538399236,0.44177322744070835,7.846423063523179e-07,152876.43298635713
30/12/2024 12:59,1,Warehouse Manager,4,180000,450000,Salary,,Yes,no,0.0,0.0,44000.0,174000.0,No,232000,"75,000",59,51.55555556,General Finance,Consult a financial advisor,0.0,1.064220183,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",44000.0,174000.0,0.03314107604440675,0.7457365495886463,5.4240718155903e-07,534887.3622984438
30/12/2024 12:23,1,Senior insurance Executive,2,180000,200000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,53000.0,57500.0,No,89500,"85,000",32,44.75,General Finance,Consult a financial advisor,0.0,0.809954751,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",53000.0,57500.0,0.016435409838962394,0.3913455959907579,2.4479356868150998e-06,67017.95803092422
04/01/2025 22:47,1,Store keeper,3,140000,420000,"Salary, Investments, Self-owned business",pension,Yes,no,0.0,0.0,86000.0,226000.0,No,108000,40000,53,25.71428571,General Finance,Consult a financial advisor,0.0,0.346153846,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",86000.0,226000.0,0.016609023387191148,0.4638211554432895,4.1080182636220167e-07,63298.79705120127
30/12/2024 12:44,1,contract construction worker,2,65000,190000,"Salary, Investments, Self-owned business",pension,Yes,no,0.0,0.0,35000.0,54000.0,No,101000,70 000,29,53.15789474,General Finance,Consult a financial advisor,0.0,1.134831461,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",35000.0,54000.0,0.06776262128576431,0.5166818236915792,4.5182667489663135e-06,66416.4384760016
30/12/2024 13:03,1,Technologist,1,140000,140000,"Salary, Investments",,Yes,yes,30000.0,25500.0,0.0,0.0,No,84500,40000,55,60.35714286,General Finance,Consult a financial advisor,0.0,1.522522523,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",0.0,0.0,8.132064587554225,1.125794407172673,13121465.255335696,3630015827.3023567
19/12/2024 15:18,1,assistant ,2,200000,230000,"Salary, ",pension,Yes,no,0.0,0.0,75000.0,108500.0,No,46500,25000,59,20.2173913,General Finance,Consult a financial advisor,0.0,0.253405995,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",75000.0,108500.0,0.007024674224197247,0.4050288524201135,3.458812534530395e-07,15401.239518274318
30/12/2024 12:18,0,,2,100000,280000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,42000.0,218500.0,No,19500,"90,000",25,6.964285714,General Finance,Consult a financial advisor,0.0,0.074856046,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",42000.0,218500.0,0.006094453798177823,0.2748447357228899,3.249258918575059e-06,1509.4992357027713
04/01/2025 23:10,1,Car Mechanic,4,200000,210000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,61000.0,91000.0,yes,58000,50 000,33,27.61904762,General Finance,Consult a financial advisor,0.0,0.381578947,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",61000.0,91000.0,0.005163357291422364,0.34201712601667356,1.2890336657915632e-06,21655.06195852573
10/01/2025 19:40,1,Deputy Shop Manager,2,160000,230000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,69000.0,99500.0,No,61500,60000,31,26.73913043,General Finance,Consult a financial advisor,0.0,0.364985163,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",69000.0,99500.0,0.010727921799764326,0.3413370211789665,1.6332373901994885e-06,21583.457515110727
04/01/2025 23:06,1,Senior project Manager,2,150000,180000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,17000.0,82500.0,No,80500,60 000,45,44.72222222,General Finance,Consult a financial advisor,0.0,0.809045226,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",17000.0,82500.0,0.03355629666729224,0.5542183001472736,8.86014026296649e-06,89144.77540111092
30/12/2024 12:18,1,Insurance Manager,4,130000,160000,"Salary, Investments, Rental income",pension,Yes,no,0.0,0.0,30500.0,118000.0,No,11500,70 000,53,7.1875,General Finance,Consult a financial advisor,0.0,0.077441077,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",30500.0,118000.0,0.002320398168711047,0.37126012625216664,1.41674058742629e-06,1128.5711767667617
30/12/2024 12:37,0,none,3,120000,520000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,0.0,0.0,90000.0,212500.0,No,217500,300 000,48,41.82692308,General Finance,Consult a financial advisor,0.0,0.719008264,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",90000.0,212500.0,0.04254709645433687,0.5592994247628231,5.443514430561835e-07,253366.8502366747
30/12/2024 12:23,1,Warehouse Manager,4,200000,265000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,50000.0,174000.0,No,41000,40 000,46,15.47169811,General Finance,Consult a financial advisor,0.0,0.183035714,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",50000.0,174000.0,0.004312580783443284,0.37507633682280894,1.1280116037865678e-06,11248.81526361835
04/01/2025 23:06,1,mason,4,160000,280000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,0.0,0.0,38000.0,168000.0,No,74000,"200,000",35,26.42857143,General Finance,Consult a financial advisor,0.0,0.359223301,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",38000.0,168000.0,0.010574139203062527,0.4095103414296584,2.4887529778906338e-06,37571.88455447983
27/12/2024 20:57,0,,4,150000,270000,"Salary, Commission",pension,Yes,no,0.0,0.0,48000.0,167000.0,No,55000,40 000,22,20.37037037,General Finance,Consult a financial advisor,0.0,0.255813953,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",48000.0,167000.0,0.006441561534276809,0.2942164045476641,1.9037010946053654e-06,13572.933261477128
30/12/2024 12:34,1,mason,4,160000,160000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,No,no,0.0,0.0,36000.0,91000.0,No,33000,300 000,46,20.625,General Finance,Consult a financial advisor,0.0,0.25984252,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",36000.0,91000.0,0.005016580778240175,0.37713199366562505,1.8147515224874203e-06,9614.174575081523
10/01/2025 19:54,1,Store keeper,4,150000,400000,"Salary, Freelancing",pension,No,no,0.0,0.0,80000.0,285000.0,Yes,35000,"250,000",26,8.75,General Finance,Consult a financial advisor,0.0,0.095890411,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",80000.0,285000.0,0.003293826686286426,0.283850349464629,8.76968258943756e-07,4301.857415173315
30/12/2024 12:23,0,,3,130000,230000,"Salary, Investments, Self-owned business",pension,Yes,no,0.0,0.0,27000.0,182500.0,No,20500,70 000,41,8.913043478,General Finance,Consult a financial advisor,0.0,0.097852029,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",27000.0,182500.0,0.005306739289187131,0.35129193968989597,3.960425112868616e-06,3111.356715996309
04/01/2025 22:47,1,E-Commerce Manager,2,170000,170000,"Salary, Investments, Rental income",pension,Yes,no,0.0,0.0,25000.0,130500.0,No,14500,50000,29,8.529411765,General Finance,Consult a financial advisor,0.0,0.093247588,"NSB Savings Plans, SLIC Life + Investment Hybrid, Recurring Deposits",25000.0,130500.0,0.003699529795822614,0.2863979336892092,6.988516333478055e-06,1508.7814638041446
05/01/2025 00:09,1,Production Manager,4,125000,300000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,41000.0,122000.0,No,137000,"200,000",36,45.66666667,General Finance,Consult a financial advisor,0.0,0.840490798,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",41000.0,122000.0,0.025399531945018327,0.5597169549787332,2.2253457850833646e-06,141371.9146710107
27/12/2024 20:51,1,IT Manager,3,150000,240000,"Salary, Investments, Rental income",pension,Yes,no,0.0,0.0,50000.0,101500.0,No,88500,65000,57,36.875,General Finance,Consult a financial advisor,0.0,0.584158416,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",50000.0,101500.0,0.016497029669703612,0.4864430535126762,6.511014110390418e-07,68915.8789213505
04/01/2025 22:30,0,,5,110000,200000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,25000.0,158500.0,No,16500,"85,000",43,8.25,General Finance,Consult a financial advisor,0.0,0.089918256,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",25000.0,158500.0,0.00345654382302814,0.35538363429343583,2.719866987426795e-06,2057.4512809502176
30/12/2024 12:37,1,senior graduate teacher,4,140000,140000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,15000.0,111000.0,No,14000,75000,46,10.0,General Finance,Consult a financial advisor,0.0,0.111111111,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",15000.0,111000.0,0.003675921131279075,0.3597370981159661,6.162270558716195e-06,2279.3469679199006
30/12/2024 13:03,1,Varnisher,3,180000,180000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,36500.0,108000.0,No,35500,80000,26,19.72222222,General Finance,Consult a financial advisor,0.0,0.24567474,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",36500.0,108000.0,0.0052290734916283,0.2914542155940698,3.496199036621384e-06,7878.7156068546
30/12/2024 12:34,1,software engineer,2,130000,190000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,0.0,0.0,19000.0,96500.0,No,74500,"70,000",22,39.21052632,General Finance,Consult a financial advisor,0.0,0.645021645,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",19000.0,96500.0,0.027908535884455576,0.429659411903861,1.125163115386669e-05,43929.38639957471
30/12/2024 12:26,1,Mechatronics Technician,4,170000,300000,"Freelancing, Brand endorsements",pension,Yes,no,0.0,0.0,77000.0,192500.0,No,30500,"90,000",49,10.16666667,General Finance,Consult a financial advisor,0.0,0.113172542,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",77000.0,192500.0,0.0030284466454176587,0.3715639674733641,4.954822024350408e-07,5101.609836755417
30/12/2024 12:37,1,Quantity surveyor,4,50000,250000,"Salary, Pension",,Yes,no,0.0,0.0,56000.0,139000.0,No,55000,30 000,57,22.0,General Finance,Consult a financial advisor,0.0,0.282051282,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",56000.0,139000.0,0.021915948544002202,0.4597968665595882,4.1878067264526313e-07,11876.527858633217
30/12/2024 12:34,1,Forman (Government),2,140000,240000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,36000.0,187000.0,No,17000,"90,000",59,7.083333333,General Finance,Consult a financial advisor,0.0,0.076233184,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",36000.0,187000.0,0.005037386372765065,0.3890959206682403,9.572792420998718e-07,2195.0379679510456
27/12/2024 20:57,1,Project Manager,3,120000,170000,"Salary, Commission",pension,Yes,no,0.0,0.0,19000.0,95000.0,No,56000,"90,000",45,32.94117647,General Finance,Consult a financial advisor,0.0,0.49122807,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",19000.0,95000.0,0.019683928177316925,0.4801589260702027,5.989859492984256e-06,35168.195362763116
30/12/2024 13:03,1,Material technician,4,130000,180000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,0.0,0.0,37500.0,116000.0,No,26500,75000,38,14.72222222,General Finance,Consult a financial advisor,0.0,0.172638436,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",37500.0,116000.0,0.004583727157285178,0.3458886845346255,2.2529637695785985e-06,4899.0864370018635
30/12/2024 13:03,1,Stagehand,2,1500000,1580000,Salary,,Yes,no,0.0,0.0,165000.0,257000.0,No,1158000,"90,000",36,73.29113924,General Finance,Consult a financial advisor,0.0,2.744075829,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",165000.0,257000.0,0.01841697918069781,0.6635533615617224,4.97145327991879e-07,5049036.536032196
30/12/2024 12:34,0,,2,120000,150000,"Freelancing, Brand endorsements",,Yes,no,0.0,0.0,29000.0,103000.0,No,18000,90 000,37,12.0,General Finance,Consult a financial advisor,0.0,0.136363636,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",29000.0,103000.0,0.0063331751789204435,0.3332914209977677,4.9409703358755384e-06,2483.4711041229425
10/01/2025 19:40,1,retail store,2,170000,300000,"Salary, Business profits",pension,Yes,no,0.0,0.0,49000.0,210000.0,No,41000,"90,000",36,13.66666667,General Finance,Consult a financial advisor,0.0,0.158301158,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",49000.0,210000.0,0.008147282115682452,0.3457144452400717,2.4328355134282e-06,9608.110457332821
30/12/2024 12:48,1,Designer,4,80000,200000,Salary,pension,Yes,no,0.0,0.0,26000.0,147500.0,No,26500,250000,44,13.25,General Finance,Consult a financial advisor,0.0,0.152737752,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",26000.0,147500.0,0.008961296014586284,0.3913322564438609,3.0418631214887427e-06,4629.777009217196
27/12/2024 20:51,1,Marketing Manager,3,160000,200000,"Salary, Commission",pension,Yes,no,0.0,0.0,29000.0,118000.0,No,53000,"75,000",32,26.5,General Finance,Consult a financial advisor,0.0,0.360544218,"Fixed Deposits, Debt Mutual Funds, NSB Smart Saver",29000.0,118000.0,0.010521974002024525,0.3677159822715349,4.726304836572704e-06,21913.25020726867
29/12/2024 17:00,1,IT Manager,4,150000,270000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,0.0,0.0,65000.0,160000.0,No,45000,"90,000",40,16.66666667,General Finance,Consult a financial advisor,0.0,0.2,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",65000.0,160000.0,0.005305925120295529,0.3640043937903558,9.650539908690042e-07,11303.249647737646
30/12/2024 12:23,1,trainee merchandiser,4,15000,230000,"Salary, Investments, Self-owned business",pension,Yes,no,0.0,0.0,66000.0,128000.0,No,36000,80 000,47,15.65217391,General Finance,Consult a financial advisor,0.0,0.18556701,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",66000.0,128000.0,0.043721892390688084,0.3974777865065582,6.279448597663587e-07,1486.1538266418424
30/12/2024 12:37,1,Compliance Specialist,4,140000,240000,Salary,Client retention,Yes,no,0.0,0.0,55000.0,115000.0,No,70000,"90,000",36,29.16666667,General Finance,Consult a financial advisor,0.0,0.411764706,"Balanced Mutual Funds, CSE Index Funds, Gold Bonds, PPF, LOLC Wealth Planner",55000.0,115000.0,0.009507992941603293,0.39197415644435984,1.4063686238003729e-06,31196.135357948442
04/01/2025 22:30,1,Secretary,3,150000,200000,"Investments (fixed deposits, stocks etc), Salary",,No,no,0.0,0.0,65000.0,97500.0,No,37500,85000,56,18.75,General Finance,Consult a financial advisor,0.0,0.230769231,"NSB Basic Account, Budgeting Tools, Financial Literacy Modules",65000.0,97500.0,0.005863092076799852,0.39962962420945625,4.670494241775918e-07,10274.123037474876
