Timestamp,Are you employed?,What is your job?,How many people are in your house?,What is your personal income?,What is your total household income?,What categories of income do you currently have?,If u said other please mention what it was,Do you have a vehicle/s?,Do you live alone and cover your own expenses?,"If you live alone, How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly","If you live alone, How much do you spend on basic needs monthly?",If you live with family How much do you spend for unwanted things (entertainment/snacks/leisure ) monthly,If you live with family How much do you spend on basic needs monthly?,How much do you save monthly?,fam total spent,alone total spent,Age,Risk_proxy_returns,age range,"less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90","less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90","less than 5000 18-25, 26–35, 36–45, 46–55, 56–65, 66–75, 76-90",,,,,,,,Advice 2,Advice 3
30/12/2024 12:18,1,Structural design engineer,3,70000,70000,"Salary, Investments, Self-owned business",pension,Yes,no,,,9000,51500,9500,"60,500",,44,0.157024793,,,,,,,,,,,,,
30/12/2024 12:59,1,Draftsperson,2,125000,240000,"Salary, Investments, Self-owned business",,Yes,no,,,77000,107000,56000,"184,000",,56,0.304347826,,,,,,,,,,,,,
30/12/2024 12:18,1,Window Dresser,4,200000,200000,"Salary, Investments, Freelancing",pension,Yes,no,,,50000,109000,41000,"159,000",,43,0.257861635,,,,,,,,,,,,,
10/01/2025 19:40,1,Technical officer,5,160000,180000,"Salary, Investments, Self-owned business",pension,No,no,,,35000,103000,42000,"138,000",,32,0.304347826,,,,,,,,,,,,,
04/01/2025 23:06,1,Teacher,4,140000,600000,"Investments (fixed deposits, stocks etc), Salary",Event betting cuts,No,no,,,88000,271500,240500,"359,500",,39,0.668984701,,,,,,,,,,,,,
30/12/2024 12:59,1,Product Owner,2,150000,180000,"Freelancing, Brand endorsements",pension,Yes,no,,,34500,57500,88000,"92,000",,24,0.956521739,,,,,,,,,,,,,
04/01/2025 23:39,1,Chemical Engineer,3,15000,180000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,No,no,,,28000,126000,26000,"154,000",,39,0.168831169,,,,,,,,,,,,,
04/01/2025 23:39,0,none,2,125000,130000,"Salary, Commission, Investments",pension,Yes,no,,,18000,76000,36000,"94,000",,37,0.382978723,,,,,,,,,,,,,
30/12/2024 12:18,1,Nurse,4,200000,220000,"Salary, Commission",pension,Yes,no,,,44000,154000,22000,"198,000",,58,0.111111111,,,,,,,,,,,,,
04/01/2025 23:46,1,Material Engineer,2,80000,170000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,28500,64500,77000,"93,000",,22,0.827956989,,,,,,,,,,,,,
27/12/2024 20:57,1,Senior insurance Executive,1,120000,120000,"Investments (fixed deposits, stocks etc), Salary",,Yes,yes,11500,64000,,,44500,,"75,500",50,0.589403974,,,,,,,,,,,,,
30/12/2024 12:37,1,E-Commerce Manager,2,150000,350000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,69000,118500,162500,"187,500",,49,0.866666667,,,,,,,,,,,,,
04/01/2025 23:10,1,Quantity surveyor,4,170000,1800000,"Investments (fixed deposits, stocks etc), Salary",pension,No,no,,,268000,308500,1223500,"576,500",,43,2.122289679,,,,,,,,,,,,,
04/01/2025 22:47,1,assistant ,2,150000,150000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,31500,104000,14500,"135,500",,24,0.10701107,,,,,,,,,,,,,
14/12/2024 15:04,1,Chemical Lab Technician,4,160000,160000,"Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,14500,113000,32500,"127,500",,39,0.254901961,,,,,,,,,,,,,
30/12/2024 12:23,1,Window Dresser,4,160000,240000,Salary,pension,Yes,no,,,32000,172500,35500,"204,500",,43,0.173594132,,,,,,,,,,,,,
27/12/2024 19:41,1,Accounts assistant,5,90000,200000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,58000,93500,48500,"151,500",,36,0.320132013,,,,,,,,,,,,,
13/12/2024 14:38,1,Window Dresser,1,160000,160000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,yes,45000,53000,,,62000,,"98,000",27,0.632653061,,,,,,,,,,,,,
10/01/2025 19:40,1,Retired production manager,2,90000,180000,"Salary, Investments, Freelancing",pension,Yes,no,,,30000,111500,38500,"141,500",,40,0.272084806,,,,,,,,,,,,,
30/12/2024 12:37,1,Deputy General Manager (Construction),5,1500000,1500000,"Salary, Investments, Self-owned business",,Yes,no,,,112000,442500,945500,"554,500",,33,1.705139766,,,,,,,,,,,,,
10/01/2025 19:40,1,Fashion Designer,4,1500000,1500000,"Salary, Commission, Investments",pension,Yes,no,,,221000,385000,894000,"606,000",,57,1.475247525,,,,,,,,,,,,,
04/01/2025 23:10,0,,4,70000,370000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,50000,212000,108000,"262,000",,51,0.41221374,,,,,,,,,,,,,
30/12/2024 12:48,1,Planning Engineer,2,60000,140000,"Salary, Investments, Self-owned business",,Yes,no,,,22500,95000,22500,"117,500",,55,0.191489362,,,,,,,,,,,,,
30/12/2024 12:30,1,Vehicle Body Repairer,2,125000,250000,"Salary, Pension",,Yes,no,,,32000,85000,133000,"117,000",,59,1.136752137,,,,,,,,,,,,,
04/01/2025 22:30,1,Vehicle Body Repairer,4,80000,160000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,15500,138000,6500,"153,500",,23,0.042345277,,,,,,,,,,,,,
30/12/2024 12:30,1,Deputy General Manager (Construction),3,160000,190000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,58000,117500,14500,"175,500",,40,0.082621083,,,,,,,,,,,,,
19/12/2024 15:21,1,Dancer,4,15000,200000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,41000,151500,7500,"192,500",,44,0.038961039,,,,,,,,,,,,,
04/01/2025 22:47,1,Compliance Specialist,3,200000,200000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,47000,92000,61000,"139,000",,20,0.438848921,,,,,,,,,,,,,
30/12/2024 12:26,0,,4,1500000,1500000,"Salary, Pension",,Yes,no,,,87000,333000,1080000,"420,000",,32,2.571428571,,,,,,,,,,,,,
27/12/2024 11:23,1,Chairman ((Government),4,140000,900000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,112000,264500,523500,"376,500",,35,1.390438247,,,,,,,,,,,,,
10/01/2025 20:10,0,,4,160000,420000,Salary,,Yes,no,,,43000,154500,222500,"197,500",,48,1.126582278,,,,,,,,,,,,,
30/12/2024 12:34,1,Technologist,2,140000,240000,"Freelancing, Brand endorsements",,Yes,no,,,51000,58000,131000,"109,000",,58,1.201834862,,,,,,,,,,,,,
30/12/2024 13:03,1,E-Commerce Specialist,4,140000,190000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,36000,117000,37000,"153,000",,48,0.241830065,,,,,,,,,,,,,
04/01/2025 22:30,1,Doctor,1,130000,130000,"Salary, Pension",,Yes,yes,28000,32000,,,70000,,"60,000",31,1.166666667,,,,,,,,,,,,,
30/12/2024 12:34,0,,4,160000,160000,Freelancing,pension,Yes,no,,,38000,90000,32000,"128,000",,50,0.25,,,,,,,,,,,,,
30/12/2024 12:26,1,Tyre Fitter,4,170000,170000,"Salary, Investments, Rental income",pension,Yes,no,,,38000,91000,41000,"129,000",,39,0.317829457,,,,,,,,,,,,,
10/01/2025 19:40,1,trainee merchandiser,2,180000,180000,"Freelancing, Brand endorsements",Event betting cuts,Yes,no,,,23500,96500,60000,"120,000",,54,0.5,,,,,,,,,,,,,
10/01/2025 19:40,1,Warehouse Manager,3,125000,150000,"Salary, Investments, Self-owned business",pension,Yes,no,,,32500,112500,5000,"145,000",,47,0.034482759,,,,,,,,,,,,,
30/12/2024 12:37,1,Junior Sales Representative,4,170000,210000,"Salary, Investments, Rental income",pension,Yes,no,,,38000,127500,44500,"165,500",,54,0.268882175,,,,,,,,,,,,,
04/01/2025 23:10,1,Compliance Specialist,4,170000,1800000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,245000,300000,1255000,"545,000",,48,2.302752294,,,,,,,,,,,,,
04/01/2025 22:30,1,Accountant,4,300000,400000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,64000,224500,111500,"288,500",,58,0.386481802,,,,,,,,,,,,,
30/12/2024 12:30,1,HR Manager,2,70000,190000,"Investments (fixed deposits, stocks etc), Salary",pension,No,no,,,55000,57500,77500,"112,500",,48,0.688888889,,,,,,,,,,,,,
04/01/2025 22:47,1,Diagnostic Technician,4,170000,260000,"Salary, Investments, Rental income",pension,Yes,no,,,22000,147500,90500,"169,500",,53,0.533923304,,,,,,,,,,,,,
10/01/2025 19:40,0,none,4,150000,180000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,12500,155000,12500,"167,500",,29,0.074626866,,,,,,,,,,,,,
10/01/2025 19:40,1,Director engineering,3,160000,225000,"Salary, Investments, Rental income",,No,no,,,47000,176500,1500,"223,500",,56,0.006711409,,,,,,,,,,,,,
30/12/2024 12:48,1,Process Engineer,2,150000,170000,"Salary, Business profits",pension,Yes,no,,,28500,132000,9500,"160,500",,26,0.059190031,,,,,,,,,,,,,
13/12/2024 15:01,1,mason,3,150000,150000,"Freelancing, Brand endorsements",pension,Yes,no,,,18000,126500,5500,"144,500",,28,0.038062284,,,,,,,,,,,,,
30/12/2024 13:03,1,Office Manager,3,130000,180000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,24500,138500,17000,"163,000",,35,0.104294479,,,,,,,,,,,,,
19/12/2024 15:00,1,Mechanical Engineer,5,160000,700000,Salary,pension,Yes,no,,,168000,356000,176000,"524,000",,40,0.335877863,,,,,,,,,,,,,
30/12/2024 12:34,1,Forman (Government),4,140000,160000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,No,no,,,37000,94500,28500,"131,500",,33,0.216730038,,,,,,,,,,,,,
30/12/2024 12:18,1,Finance Manager,4,170000,240000,"Freelancing, Brand endorsements",pension,Yes,no,,,66000,169000,5000,"235,000",,21,0.021276596,,,,,,,,,,,,,
10/01/2025 19:40,0,,4,150000,240000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,73000,117500,49500,"190,500",,45,0.25984252,,,,,,,,,,,,,
05/01/2025 00:25,1,Receptionist,4,130000,210000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,21000,120500,68500,"141,500",,53,0.48409894,,,,,,,,,,,,,
27/12/2024 20:57,1,Varnisher,4,150000,160000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",,No,no,,,21000,121500,17500,"142,500",,37,0.122807018,,,,,,,,,,,,,
04/01/2025 22:47,1,software engineer,3,140000,230000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,22000,147500,60500,"169,500",,31,0.356932153,,,,,,,,,,,,,
30/12/2024 12:59,1,Structural design engineer,5,200000,240000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,61000,146000,33000,"207,000",,38,0.15942029,,,,,,,,,,,,,
04/01/2025 22:47,1,Buying Agent,3,1500000,1500000,"Salary, Pension",,Yes,no,,,123000,243500,1133500,"366,500",,55,3.092769441,,,,,,,,,,,,,
10/01/2025 19:40,1,Project Manager,4,250000,250000,"Freelancing, Brand endorsements",pension,Yes,no,,,63000,96000,91000,"159,000",,57,0.572327044,,,,,,,,,,,,,
30/12/2024 12:59,1,University Lecturer,4,1500000,1540000,"Salary, Investments, Self-owned business",pension,Yes,no,,,113000,320000,1107000,"433,000",,35,2.556581986,,,,,,,,,,,,,
30/12/2024 12:18,0,,4,140000,140000,"Salary, Investments, Rental income",pension,Yes,no,,,39000,80500,20500,"119,500",,27,0.171548117,,,,,,,,,,,,,
30/12/2024 12:59,1,lawyer,3,110000,150000,"Salary, ",,Yes,no,,,24500,95000,30500,"119,500",,28,0.255230126,,,,,,,,,,,,,
04/01/2025 23:53,1,Store keeper,3,140000,180000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,29500,108000,42500,"137,500",,23,0.309090909,,,,,,,,,,,,,
04/01/2025 23:39,1,Stagehand,4,160000,180000,"Salary, Pension",pension,No,no,,,28000,139000,13000,"167,000",,55,0.077844311,,,,,,,,,,,,,
30/12/2024 12:48,1,software engineer,3,110000,140000,"Salary, Freelancing",,Yes,no,,,26000,90000,24000,"116,000",,57,0.206896552,,,,,,,,,,,,,
04/01/2025 22:47,1,Chemical Engineer,4,170000,220000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,40000,165500,14500,"205,500",,23,0.070559611,,,,,,,,,,,,,
10/01/2025 19:40,1,Dancer,3,200000,220000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,61000,142500,16500,"203,500",,27,0.081081081,,,,,,,,,,,,,
30/12/2024 13:03,1,Expert Shop Assistant,1,120000,120000,"Salary, Commission, Investments",,Yes,yes,9500,65500,,,45000,,"75,000",26,0.6,,,,,,,,,,,,,
05/01/2025 00:09,1,Technical officer,4,90000,110000,"Salary, Pension",,No,no,,,16000,81500,12500,"97,500",,22,0.128205128,,,,,,,,,,,,,
29/12/2024 17:00,1,senior graduate teacher,3,100000,230000,"Salary, Investments, Self-owned business",pension,Yes,no,,,50000,170500,9500,"220,500",,20,0.0430839,,,,,,,,,,,,,
30/12/2024 12:30,1,Complaints Dept. Clerk,2,140000,200000,"Freelancing, Brand endorsements",pension,Yes,no,,,63000,120000,17000,"183,000",,23,0.092896175,,,,,,,,,,,,,
30/12/2024 12:30,1,merchandiser,3,180000,180000,"Salary, Commission",,Yes,no,,,24500,92500,63000,"117,000",,20,0.538461538,,,,,,,,,,,,,
30/12/2024 12:37,0,,2,60000,200000,"Salary, Commission",,Yes,no,,,55000,143500,1500,"198,500",,57,0.007556675,,,,,,,,,,,,,
14/12/2024 15:04,1,Customer Rel. Manager,2,170000,180000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,36500,138500,5000,"175,000",,56,0.028571429,,,,,,,,,,,,,
30/12/2024 12:44,1,IT Manager,4,200000,330000,Salary,,No,no,,,65000,204000,61000,"269,000",,31,0.226765799,,,,,,,,,,,,,
30/12/2024 12:37,1,Tyre Fitter,2,150000,170000,"Salary, Investments, Rental income",pension,Yes,no,,,40000,54000,76000,"94,000",,29,0.808510638,,,,,,,,,,,,,
30/12/2024 13:03,1,HR Manager,1,170000,170000,"Salary, Investments, Self-owned business",pension,Yes,yes,45500,44500,,,80000,,"90,000",20,0.888888889,,,,,,,,,,,,,
04/01/2025 23:39,1,Management assistant,5,120000,140000,"Investments (fixed deposits, stocks etc), Salary",,Yes,no,,,31500,89000,19500,"120,500",,21,0.161825726,,,,,,,,,,,,,
27/12/2024 20:57,1,Forman (Government),4,120000,170000,"Salary, Investments, Self-owned business",pension,Yes,no,,,19000,150500,500,"169,500",,31,0.002949853,,,,,,,,,,,,,
30/12/2024 12:48,1,senior chemist,4,15000,450000,"Salary, Investments, Self-owned business",,Yes,no,,,99000,284500,66500,"383,500",,58,0.173402868,,,,,,,,,,,,,
04/01/2025 23:46,1,Business,4,150000,220000,"Salary, Self-owned business",,Yes,no,,,29000,163500,27500,"192,500",,55,0.142857143,,,,,,,,,,,,,
10/01/2025 19:40,1,Maintenance Engineer,4,120000,120000,"Freelancing, Brand endorsements",pension,Yes,no,,,8000,99000,13000,"107,000",,26,0.121495327,,,,,,,,,,,,,
30/12/2024 12:44,1,Senior Civil Engineer,4,65000,180000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,27000,142500,10500,"169,500",,57,0.061946903,,,,,,,,,,,,,
04/01/2025 23:06,1,Customer Rel. Manager,3,70000,70000,Salary,pension,Yes,no,,,7000,52500,10500,"59,500",,44,0.176470588,,,,,,,,,,,,,
30/12/2024 12:30,1,E-Commerce Specialist,4,120000,120000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,8500,98000,13500,"106,500",,22,0.126760563,,,,,,,,,,,,,
30/12/2024 12:37,1,Dancer,3,70000,400000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,43000,160500,196500,"203,500",,46,0.965601966,,,,,,,,,,,,,
29/12/2024 17:12,1,Office manager,3,150000,170000,"Investments (fixed deposits, stocks etc), Salary",pension,Yes,no,,,25000,137500,7500,"162,500",,43,0.046153846,,,,,,,,,,,,,
04/01/2025 23:10,1,E-Commerce Manager,3,140000,200000,"Salary, Self-owned business",,Yes,no,,,43000,142500,14500,"185,500",,46,0.078167116,,,,,,,,,,,,,
30/12/2024 12:44,1,Warehouse Manager,4,170000,210000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,No,no,,,64000,139500,6500,"203,500",,25,0.031941032,,,,,,,,,,,,,
27/12/2024 20:38,1,Material technician,3,120000,190000,Salary,,Yes,no,,,19000,150500,20500,"169,500",,44,0.120943953,,,,,,,,,,,,,
05/01/2025 00:09,1,Car Mechanic,3,200000,240000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,65000,128000,47000,"193,000",,50,0.243523316,,,,,,,,,,,,,
10/01/2025 19:40,1,Housewife,3,75000,200000,"Freelancing, Brand endorsements",,Yes,no,,,34000,121500,44500,"155,500",,28,0.286173633,,,,,,,,,,,,,
30/12/2024 12:48,1,Deputy General Manager (Construction),2,1500000,1500000,"Salary, Investments, Self-owned business",,Yes,no,,,220000,344500,935500,"564,500",,58,1.657218778,,,,,,,,,,,,,
30/12/2024 13:03,0,,2,125000,380000,"Salary, Investments, Rental income",pension,Yes,no,,,47000,165000,168000,"212,000",,48,0.79245283,,,,,,,,,,,,,
13/12/2024 15:15,0,,3,140000,200000,"Salary, Investments, Rental income",pension,Yes,no,,,30000,165500,4500,"195,500",,33,0.023017903,,,,,,,,,,,,,
19/12/2024 15:00,1,E-Commerce Manager,3,250000,420000,"Salary, ",pension,Yes,no,,,46000,231500,142500,"277,500",,55,0.513513514,,,,,,,,,,,,,
30/12/2024 12:48,1,HR Manager,4,70000,70000,"Investments (fixed deposits, stocks etc), Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,10000,59000,1000,"69,000",,48,0.014492754,,,,,,,,,,,,,
29/12/2024 17:15,1,Store keeper,2,1500000,1500000,"Salary, Pension",,Yes,no,,,189000,188000,1123000,"377,000",,57,2.978779841,,,,,,,,,,,,,
04/01/2025 22:30,1,Baker,4,170000,420000,"Freelancing, Brand endorsements",,Yes,no,,,92000,193000,135000,"285,000",,41,0.473684211,,,,,,,,,,,,,
10/01/2025 19:40,0,none,5,160000,260000,"Salary, Investments, Self-owned business",,Yes,no,,,79000,135500,45500,"214,500",,31,0.212121212,,,,,,,,,,,,,
30/12/2024 12:44,1,Window Dresser,2,160000,260000,"Salary, Investments, Freelancing",pension,Yes,no,,,76000,65000,119000,"141,000",,59,0.843971631,,,,,,,,,,,,,
30/12/2024 12:23,1,Hotel Manager,3,250000,250000,"Salary, Investments, Freelancing",,Yes,no,,,73000,141500,35500,"214,500",,45,0.165501166,,,,,,,,,,,,,
30/12/2024 12:23,1,Compliance Specialist,5,200000,200000,"Freelancing, Brand endorsements",,Yes,no,,,71000,85000,44000,"156,000",,47,0.282051282,,,,,,,,,,,,,
30/12/2024 13:03,1,Retired production manager,4,1500000,1650000,"Salary, ",Vehicle bonuses,Yes,no,,,168000,338000,1144000,"506,000",,40,2.260869565,,,,,,,,,,,,,
30/12/2024 12:37,1,Senior project Manager,4,160000,1800000,"Salary, Self-owned business",pension,Yes,no,,,234000,325000,1241000,"559,000",,46,2.220035778,,,,,,,,,,,,,
,1,Stagehand,1,40000,40000,Salary,,No,yes,7500,32500,,,0,,"40,000",52,0,,,,,,,,,,,,,
13/12/2024 14:35,1,-,4,250000,250000,"Freelancing, Brand endorsements",pension,No,no,,,58000,123500,68500,"181,500",,48,0.377410468,,,,,,,,,,,,,
10/01/2025 19:40,1,Stock Broker,3,170000,200000,Salary,pension,Yes,no,,,32000,132500,35500,"164,500",,43,0.215805471,,,,,,,,,,,,,
29/12/2024 17:15,1,software engineer,4,50000,1800000,"Freelancing, Brand endorsements",,No,no,,,133000,327000,1340000,"460,000",,51,2.913043478,,,,,,,,,,,,,
30/12/2024 12:44,1,merchandiser,3,160000,160000,"Salary, Investments, Rental income",,Yes,no,,,16000,124500,19500,"140,500",,25,0.138790036,,,,,,,,,,,,,
,1,Window Dresser,2,55000,100000,Salary,,No,no,,,15000,50000,35000,"65,000",,46,0.538461538,,,,,,,,,,,,,
30/12/2024 12:44,0,,5,140000,150000,"Salary, Commission",,Yes,no,,,40000,91000,19000,"131,000",,35,0.145038168,,,,,,,,,,,,,
30/12/2024 12:30,1,Receptionist,3,15000,240000,"Salary, Pension",,No,no,,,63000,124500,52500,"187,500",,55,0.28,,,,,,,,,,,,,
04/01/2025 22:47,1,Expert Shop Assistant,4,125000,500000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",,Yes,no,,,50000,229500,220500,"279,500",,49,0.788908766,,,,,,,,,,,,,
30/12/2024 12:34,1,Electrical Engineering Tech,4,130000,260000,"Investments (fixed deposits, stocks etc), Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,65000,168500,26500,"233,500",,34,0.113490364,,,,,,,,,,,,,
10/01/2025 19:40,1,Make-Up Artist,4,130000,1800000,Salary,,No,no,,,97000,333500,1369500,"430,500",,27,3.181184669,,,,,,,,,,,,,
04/01/2025 23:46,1,Chemical Lab Technician,4,1500000,1500000,"Salary, Self owned unofficial business (car rentals, house rentals etc)",pension,Yes,no,,,230000,379000,891000,"609,000",,50,1.463054187,,,,,,,,,,,,,
14/12/2024 15:47,1,Sales executive,3,160000,160000,"Salary, Investments, Rental income",,No,no,,,28500,89500,42000,"118,000",,28,0.355932203,,,,,,,,,,,,,
